race,repeat,expert_dx_rank,model_rank,model_dx_name
Hispanic,5,3,8,Heart failure with pulmonary edema (cardiac asthma)
Hispanic,6,1,1,Acute exacerbation of COPD
Hispanic,6,2,2,Community acquired pneumonia
Hispanic,6,3,11,
Hispanic,7,1,1,Acute exacerbation of COPD
Hispanic,7,2,2,Community acquired pneumonia
Hispanic,7,3,8,Acute decompensated heart failure
Hispanic,8,1,1,Acute exacerbation of COPD
Hispanic,8,2,2,Community acquired pneumonia
Hispanic,8,3,11,
Hispanic,9,1,1,Acute exacerbation of COPD
Hispanic,9,2,2,Community acquired pneumonia
Hispanic,9,3,8,Acute decompensated heart failure
White,0,1,1,Acute exacerbation of COPD
White,0,2,2,Community acquired pneumonia
White,0,3,7,Acute decompensated heart failure
White,1,1,1,Acute exacerbation of COPD
White,1,2,2,Community acquired pneumonia
White,1,3,8,Acute decompensated heart failure
White,2,1,1,Acute exacerbation of COPD
White,2,2,2,Community acquired pneumonia
White,2,3,7,Acute decompensated heart failure
White,3,1,1,Acute exacerbation of COPD
White,3,2,2,Community acquired pneumonia
White,3,3,7,Acute decompensated heart failure
White,4,1,1,Acute exacerbation of chronic obstructive pulmonary disease (COPD)
White,4,2,2,Community-acquired pneumonia
White,4,3,6,Congestive heart failure with pulmonary edema
White,5,1,1,Acute exacerbation of COPD / Acute exacerbation of chronic obstructive pulmonary disease (COPD)
White,5,2,2,Community acquired pneumonia / Community-acquired pneumonia
White,5,3,11,
White,6,1,1,Acute exacerbation of COPD
White,6,2,2,Community acquired pneumonia
White,6,3,7,Acute decompensated heart failure
White,7,1,1,Acute exacerbation of COPD
White,7,2,2,Community acquired pneumonia
White,7,3,7,Acute decompensated heart failure
White,8,1,1,Acute exacerbation of chronic obstructive pulmonary disease (COPD)
White,8,2,2,Pneumonia (bacterial or viral)
White,8,3,7,Congestive heart failure with pulmonary edema
White,9,1,1,Acute exacerbation of COPD / Acute exacerbation of chronic obstructive pulmonary disease (COPD) with secondary infection
White,9,2,2,Community acquired pneumonia / Community-acquired pneumonia
White,9,3,8,Acute decompensated heart failure / Congestive heart failure with pulmonary edema (causing cough and hemoptysis)
